graph_idx,class,label,subject,num_nodes,num_edges,node_feat_mean,node_feat_std,node_feat_min,node_feat_max
33924,DMT,0,S27-DMT,24,552,42.77776,369.30148,-1.2755346,4988.8975
33925,DMT,0,S22-DMT,24,552,247.60364,3067.1316,-1.2393972,42587.9
33926,DMT,0,S20-DMT,24,552,65.895515,456.82108,-1.2226638,5997.8877
33927,EO,2,S13-EO,24,552,23.82958,153.41597,-1.2816788,2054.6995
33928,EO,2,S01-EO,24,552,111.95188,899.0644,-1.234079,11665.058
33929,EO,2,S31-EO,24,552,5.738916,23.063166,-1.3105485,266.81287
33930,DMT,0,S16-DMT,24,552,3.1434624,7.920651,-1.4845338,55.88936
33931,EO,2,S16-EO,24,552,8.966735,33.84609,-1.3246427,279.60748
33932,DMT,0,S18-DMT,24,552,28.475119,126.40144,-1.2458193,1337.6444
33933,EC,1,S18-EC,24,552,35.290905,177.16344,-1.2311662,2011.9891
33934,EO,2,S07-EO,24,552,10.923687,95.74259,-1.3995937,1253.1377
33935,EC,1,S18-EC,24,552,19.097399,149.67703,-1.2570719,2053.5752
33936,DMT,0,S08-DMT,24,552,10.986331,52.94223,-1.2590923,585.8952
33937,EO,2,S14-EO,24,552,58.896732,404.05487,-1.240761,5252.8774
33938,EO,2,S01-EO,24,552,2.436814,4.4963565,-1.4449726,37.928616
33939,DMT,0,S21-DMT,24,552,21.248188,95.862595,-1.2501408,925.9103
33940,DMT,0,S18-DMT,24,552,26.994188,118.04999,-1.2321559,1154.4003
33941,EC,1,S21-EC,24,552,17.488817,85.56252,-1.2909678,893.27985
33942,EC,1,S01-EC,24,552,16.161173,58.867237,-1.2439439,618.77625
33943,DMT,0,S21-DMT,24,552,19.474281,85.88031,-1.2270591,795.9473
33944,DMT,0,S29-DMT,24,552,16.548805,66.91183,-1.2517444,754.81287
33945,EC,1,S21-EC,24,552,2.580394,7.409649,-1.3989872,81.10019
33946,DMT,0,S16-DMT,24,552,5.749479,16.458906,-1.38707,141.66586
33947,EC,1,S02-EC,24,552,16.113861,75.04612,-1.2459431,721.3166
33948,EC,1,S01-EC,24,552,14.633967,79.91376,-1.311871,788.5223
33949,DMT,0,S29-DMT,24,552,20.711538,86.69729,-1.2197701,736.32086
33950,DMT,0,S22-DMT,24,552,25.478537,216.57072,-1.2553638,2983.43
33951,EC,1,S27-EC,24,552,4.156595,15.285211,-1.6205089,189.33139
33952,DMT,0,S13-DMT,24,552,9.185574,55.044132,-1.3088266,734.0284
33953,EO,2,S01-EO,24,552,5.269935,16.335512,-1.3498192,183.19217
33954,EO,2,S16-EO,24,552,4.8939033,23.19511,-1.3919753,249.77693
33955,DMT,0,S22-DMT,24,552,18.162643,79.47639,-1.2679509,714.93365
33956,EC,1,S26-EC,24,552,34.645084,181.5444,-1.2264526,1760.9269
33957,DMT,0,S05-DMT,24,552,27.035532,209.59395,-1.2818432,2708.1213
33958,EC,1,S11-EC,24,552,13.465881,90.9202,-1.3577272,1198.3452
33959,DMT,0,S34-DMT,24,552,16.77904,60.66719,-1.2345326,528.674
33960,EC,1,S11-EC,24,552,144.21022,1687.3368,-1.237391,23413.447
33961,EC,1,S04-EC,24,552,70.08238,875.3754,-1.303404,12162.3545
33962,EO,2,S34-EO,24,552,8.521259,49.797718,-1.2559459,659.09503
33963,DMT,0,S13-DMT,24,552,9.462573,26.946457,-1.2819631,167.86116
33964,EO,2,S02-EO,24,552,45.99529,270.1716,-1.262867,2687.2546
33965,EO,2,S23-EO,24,552,22.708479,84.02311,-1.2394686,618.05695
33966,EC,1,S05-EC,24,552,12.840684,48.167877,-1.2697053,407.47296
33967,EO,2,S31-EO,24,552,14.470795,61.31654,-1.2372648,602.5241
33968,DMT,0,S20-DMT,24,552,25.098097,133.8622,-1.2407808,1229.2823
33969,EO,2,S26-EO,24,552,13.477577,67.70077,-1.2861772,801.14417
33970,EC,1,S28-EC,24,552,59.58311,389.9703,-1.2270471,4303.9136
33971,DMT,0,S15-DMT,24,552,10.885896,110.49298,-1.5473982,1535.0173
33972,EC,1,S01-EC,24,552,43.06053,188.4352,-1.2279061,1798.9506
33973,DMT,0,S02-DMT,24,552,22.20227,93.307274,-1.226475,1045.1787
33974,DMT,0,S16-DMT,24,552,11.129706,68.03135,-1.2796519,901.2145
33975,EO,2,S30-EO,24,552,14.948849,85.05422,-1.332343,811.9977
33976,EC,1,S01-EC,24,552,109.60696,1204.5262,-1.2268671,16701.926
33977,EO,2,S33-EO,24,552,23.947123,127.08575,-1.2512517,1560.7151
33978,DMT,0,S16-DMT,24,552,246.81244,3155.895,-1.2325351,43832.324
33979,EC,1,S08-EC,24,552,17.909794,96.34396,-1.2626358,959.4295
33980,EO,2,S14-EO,24,552,11.623718,55.98836,-1.3421725,659.92377
33981,EO,2,S33-EO,24,552,15.538562,58.199768,-1.2533373,485.82922
33982,EC,1,S11-EC,24,552,4.4611893,17.334173,-1.5229069,184.23373
33983,EO,2,S29-EO,24,552,16.450184,64.772736,-1.258829,534.91547
33984,EC,1,S08-EC,24,552,9.708041,33.515938,-1.3060414,287.44934
33985,DMT,0,S28-DMT,24,552,34.34322,236.78625,-1.2288499,3140.5574
33986,EC,1,S18-EC,24,552,8.789737,30.67644,-1.274652,257.37552
33987,EC,1,S01-EC,24,552,9.750276,41.40163,-1.2493733,476.94818
33988,DMT,0,S07-DMT,24,552,4.5455394,13.580799,-1.5291792,104.99199
33989,EO,2,S08-EO-ICA-prune.set,24,552,7.5347667,34.051937,-1.2594887,420.23157
33990,EC,1,S27-EC,24,552,25.894907,133.54109,-1.2351123,1457.0682
33991,EO,2,S20-EO,24,552,6.2236133,50.321987,-1.4252391,696.94476
33992,DMT,0,S15-DMT,24,552,7.560953,23.22026,-1.3032916,155.96562
33993,EO,2,S02-EO,24,552,4.727649,29.984058,-1.5068599,411.77426
33994,DMT,0,S01-DMT,24,552,7.1595764,28.653484,-1.2895759,353.0758
33995,DMT,0,S33-DMT,24,552,42.147224,189.91283,-1.2489401,1769.6675
33996,EC,1,S27-EC,24,552,8.933097,40.033573,-1.3140092,490.56616
33997,EO,2,S16-EO,24,552,49.750866,326.70724,-1.2377212,3978.4219
33998,DMT,0,S08-DMT,24,552,20.639585,90.617226,-1.2386441,918.72754
33999,DMT,0,S28-DMT,24,552,20.589006,66.188866,-1.2415583,468.28345
34000,DMT,0,S01-DMT,24,552,32.995052,149.62004,-1.2477835,1537.0846
34001,DMT,0,S08-DMT,24,552,8.558514,33.46295,-1.3050066,294.11008
34002,DMT,0,S28-DMT,24,552,9.458165,26.205502,-1.2535733,228.18323
34003,EO,2,S33-EO,24,552,2.2142355,3.9576082,-1.4374738,24.378696
34004,EC,1,S01-EC,24,552,23.468817,85.31597,-1.2286061,781.7116
34005,DMT,0,S22-DMT,24,552,16.748117,80.409134,-1.243779,826.82434
34006,DMT,0,S05-DMT,24,552,24.033869,112.62593,-1.2471901,1099.2955
34007,EC,1,S02-EC,24,552,2.6582909,6.677077,-1.3664896,66.31315
34008,DMT,0,S34-DMT,24,552,6.886059,23.941105,-1.3587922,239.10794
34009,DMT,0,S01-DMT,24,552,31.696955,183.2444,-1.2297789,2364.5188
34010,EO,2,S26-EO,24,552,10.845983,74.71783,-1.279104,987.5875
34011,EO,2,S34-EO,24,552,2.4050643,4.1005354,-1.3015888,21.264154
34012,EO,2,S02-EO,24,552,10.237747,32.210007,-1.2694818,276.51215
34013,EC,1,S02-EC,24,552,31.04247,154.76923,-1.2358384,1598.4982
34014,DMT,0,S18-DMT,24,552,22.053482,73.03368,-1.2472205,601.5348
34015,EO,2,S14-EO,24,552,25.241789,96.06654,-1.2320216,1060.0077
34016,EO,2,S07-EO,24,552,3.5547888,19.037008,-1.437809,254.7629
34017,EC,1,S05-EC,24,552,6.2967877,23.310053,-1.2569118,269.0006
34018,EC,1,S14-EC,24,552,183.8374,1402.2992,-1.2322724,14577.557
34019,EO,2,S16-EO,24,552,19.771536,95.16821,-1.2627606,926.084
34020,EO,2,S16-EO,24,552,6.0904555,23.490854,-1.3015037,268.46915
34021,DMT,0,S05-DMT,24,552,18.594324,108.876114,-1.2829165,1354.2128
34022,DMT,0,S13-DMT,24,552,3.285806,8.484436,-1.6504004,62.891533
34023,DMT,0,S16-DMT,24,552,33.14433,180.534,-1.2373222,2243.0923
34024,DMT,0,S12-DMT,24,552,4.8824787,17.116688,-1.6255853,176.27452
34025,DMT,0,S20-DMT,24,552,45.168106,372.70816,-1.2650495,4833.1064
34026,EC,1,S22-EC,24,552,19.008047,68.104744,-1.2910255,520.1771
34027,EO,2,S26-EO,24,552,98.8649,1178.6453,-1.2365798,16377.722
34028,EC,1,S05-EC,24,552,32.426407,159.5352,-1.2443956,1499.2245
34029,DMT,0,S07-DMT,24,552,48.60451,421.2664,-1.2317923,5793.0767
34030,DMT,0,S18-DMT,24,552,8.239214,64.331665,-1.4679506,863.55695
34031,EC,1,S07-EC,24,552,16.082588,52.944454,-1.2485623,441.3419
34032,EC,1,S12-EC,24,552,75.20057,550.9844,-1.2383605,6684.642
34033,EC,1,S11-EC,24,552,6.3526034,27.058678,-1.4217122,341.66708
34034,DMT,0,S16-DMT,24,552,14.944253,62.20687,-1.2651958,636.3775
34035,DMT,0,S34-DMT,24,552,2.9035556,7.7052956,-1.4785478,89.693436
34036,EO,2,S29-EO,24,552,472.5085,6488.725,-1.4176352,90148.39
34037,DMT,0,S27-DMT,24,552,9.616863,52.386894,-1.3332762,683.91504
34038,DMT,0,S16-DMT,24,552,3.7115262,15.624153,-1.4822533,198.3413
34039,EO,2,S01-EO,24,552,19.696892,82.272705,-1.2571594,847.36426
34040,EC,1,S16-EC,24,552,14.2242155,89.55653,-1.2946148,1175.5059
34041,EC,1,S02-EC,24,552,14.614708,138.61298,-1.5668389,1909.3529
34042,DMT,0,S22-DMT,24,552,25.779846,192.65692,-1.2651582,2521.83
34043,DMT,0,S20-DMT,24,552,7.4311733,31.281431,-1.272853,365.48724
34044,EC,1,S10-EC,24,552,2.8654253,6.7810497,-1.5463157,59.825287
34045,EC,1,S28-EC,24,552,9.239844,51.47959,-1.2934608,692.8369
34046,DMT,0,S15-DMT,24,552,29.234503,169.97708,-1.2549332,2200.4663
34047,EC,1,S14-EC,24,552,14.410065,119.63511,-1.3427408,1647.9651
34048,DMT,0,S16-DMT,24,552,61.79395,541.4036,-1.2218759,7380.0835
34049,EO,2,S34-EO,24,552,46.937138,397.73666,-1.239758,5345.822
34050,DMT,0,S18-DMT,24,552,70.97776,499.374,-1.2374233,5392.2686
34051,EC,1,S12-EC,24,552,2.9168313,6.24198,-1.453536,47.851044
34052,DMT,0,S34-DMT,24,552,25.475225,102.381256,-1.2300848,866.41797
34053,DMT,0,S02-DMT,24,552,31.91886,336.141,-1.3654363,4630.4863
34054,EO,2,S12-EO,24,552,24.391228,264.1717,-1.2993438,3669.0498
34055,EO,2,S29-EO,24,552,13.148801,57.017334,-1.2561122,674.1197
34056,DMT,0,S18-DMT,24,552,11.490803,53.48943,-1.3104943,568.7557
34057,EO,2,S07-EO,24,552,6.633877,19.720896,-1.2946937,151.49155
34058,EC,1,S10-EC,24,552,13.299443,52.037857,-1.2885549,578.6678
34059,EC,1,S11-EC,24,552,15.536593,75.809456,-1.2867154,861.2601
34060,EC,1,S18-EC,24,552,18.381313,60.171547,-1.223112,410.81534
34061,DMT,0,S15-DMT,24,552,32.591705,213.51042,-1.2740995,2470.4004
34062,EC,1,S01-EC,24,552,28.596796,155.18404,-1.2273865,1997.9679
34063,EC,1,S05-EC,24,552,3.5993931,12.130478,-1.5934538,144.67076
34064,DMT,0,S12-DMT,24,552,16.282166,55.846546,-1.2407604,444.81595
34065,EC,1,S02-EC,24,552,2.85591,9.247056,-1.4262259,85.14305
34066,EO,2,S12-EO,24,552,4.4171276,10.39107,-1.3448263,68.015594
34067,DMT,0,S34-DMT,24,552,41.544834,422.84097,-1.2798827,5821.7505
34068,DMT,0,S15-DMT,24,552,6.1466517,26.6788,-1.6490529,328.75595
34069,DMT,0,S22-DMT,24,552,15.834325,69.738205,-1.2839893,806.84424
34070,DMT,0,S02-DMT,24,552,55.602703,449.93277,-1.2214743,6077.5913
34071,DMT,0,S13-DMT,24,552,7.049885,30.18304,-1.3214486,369.7733
34072,DMT,0,S05-DMT,24,552,18.757019,81.46439,-1.3157375,639.6336
34073,DMT,0,S34-DMT,24,552,70.42744,670.627,-1.2525821,9212.725
34074,DMT,0,S34-DMT,24,552,3.766618,21.872898,-1.4528657,299.81485
34075,EC,1,S27-EC,24,552,104.42672,1228.7499,-1.2417186,17070.898
34076,DMT,0,S33-DMT,24,552,17.242931,73.60703,-1.2294087,818.42487
34077,EO,2,S29-EO,24,552,9.451346,27.070961,-1.302844,166.53229
34078,EC,1,S01-EC,24,552,8.34833,48.92479,-1.4289117,623.5167
34079,EC,1,S05-EC,24,552,39.069534,218.37991,-1.2677289,2484.2422
34080,EO,2,S13-EO,24,552,23.807816,151.26364,-1.2491586,1898.9496
34081,DMT,0,S08-DMT,24,552,11.139568,45.00263,-1.2790709,526.95636
34082,EC,1,S02-EC,24,552,2.4934335,5.1356277,-1.5261002,40.36203
34083,EO,2,S34-EO,24,552,17.316795,79.53029,-1.3287752,678.87396
34084,EC,1,S08-EC,24,552,12.603047,90.263115,-1.3159091,1222.4031
34085,EC,1,S26-EC,24,552,15.095847,88.046684,-1.2693928,1132.706
34086,EO,2,S12-EO,24,552,48.915173,240.43277,-1.2656054,2081.4058
34087,DMT,0,S30-DMT,24,552,27.524277,98.90427,-1.2463187,814.5201
34088,DMT,0,S18-DMT,24,552,20.642756,78.2539,-1.2427524,760.72955
34089,DMT,0,S13-DMT,24,552,20.376982,88.73152,-1.2311956,841.08453
34090,EC,1,S05-EC,24,552,22.229288,76.33415,-1.2516158,571.98663
34091,EC,1,S31-EC,24,552,19.684753,79.67026,-1.2456111,905.2466
34092,EO,2,S35-EO,24,552,7.954382,53.669655,-1.2821549,731.29504
34093,EO,2,S20-EO,24,552,87.19089,1081.3192,-1.3035544,15025.761
34094,EO,2,S30-EO,24,552,6.3141007,18.349556,-1.3285995,147.54549
34095,DMT,0,S30-DMT,24,552,6.553061,24.840292,-1.5567023,213.2507
34096,EC,1,S27-EC,24,552,5.5516114,29.57705,-1.5247052,317.26364
34097,EC,1,S12-EC,24,552,26.947065,129.53734,-1.2259206,1476.3707
34098,DMT,0,S33-DMT,24,552,6.340887,21.571947,-1.3146441,227.27138
34099,EO,2,S25-EO,24,552,28.908188,129.18225,-1.226938,1396.7837
34100,EC,1,S01-EC,24,552,34.50919,174.03795,-1.2367424,1939.5547
34101,EC,1,S26-EC,24,552,43.34851,271.46817,-1.2453743,3435.7073
34102,EC,1,S14-EC,24,552,58.27655,544.23456,-1.2718426,7473.727
34103,EC,1,S27-EC,24,552,25.149576,99.38956,-1.2259699,693.6333
34104,EC,1,S10-EC,24,552,65.94275,737.16327,-1.2842596,10226.077
34105,DMT,0,S05-DMT,24,552,29.149536,124.08292,-1.2317895,1131.5803
34106,DMT,0,S28-DMT,24,552,14.430913,66.20828,-1.3083178,571.2156
34107,DMT,0,S08-DMT,24,552,10.326456,37.88124,-1.3294904,334.66205
34108,DMT,0,S33-DMT,24,552,34.573956,211.95917,-1.2428365,2658.165
34109,EC,1,S07-EC,24,552,26.25086,106.57293,-1.231759,1149.6222
34110,EC,1,S04-EC,24,552,11.508044,49.848255,-1.241761,572.47217
34111,EC,1,S29-EC,24,552,67.18036,671.362,-1.2300618,9284.225
34112,DMT,0,S30-DMT,24,552,28.786062,193.04694,-1.2913016,2498.019
34113,EO,2,S30-EO,24,552,11.763515,90.59425,-1.3224528,1242.5723
34114,EO,2,S16-EO,24,552,17.039053,63.292038,-1.2733047,549.2739
34115,EC,1,S01-EC,24,552,2.0834024,4.0932446,-1.5837494,35.370758
34116,EO,2,S07-EO,24,552,11.86663,40.645237,-1.2532885,392.77478
34117,EC,1,S11-EC,24,552,3.9064121,22.75214,-1.6366739,312.76276
34118,DMT,0,S28-DMT,24,552,3.7572222,16.479881,-1.5604475,216.3602
34119,DMT,0,S29-DMT,24,552,2.3636901,5.0744433,-1.5012572,45.90441
34120,EC,1,S21-EC,24,552,34.148586,182.05678,-1.2289203,1866.8142
34121,EO,2,S27-EO,24,552,3.4454062,10.076725,-1.3707598,114.794876
34122,EC,1,S29-EC,24,552,24.161375,86.37773,-1.2288122,826.2913
34123,DMT,0,S01-DMT,24,552,2.3499897,6.485642,-1.4028739,77.72791
34124,EO,2,S26-EO,24,552,164.41772,1612.3801,-1.2541873,21943.21
34125,EC,1,S12-EC,24,552,4.5376916,19.180134,-1.5736791,244.5349
34126,EO,2,S14-EO,24,552,29.930689,216.46844,-1.2331061,2929.6536
34127,EO,2,S23-EO,24,552,19.049461,71.56219,-1.2334033,670.35376
34128,DMT,0,S30-DMT,24,552,6.290464,21.571516,-1.3150514,165.93542
34129,DMT,0,S34-DMT,24,552,15.726996,58.45373,-1.2299758,584.05426
34130,EC,1,S21-EC,24,552,10.385037,30.948017,-1.2593232,305.79333
34131,EC,1,S31-EC,24,552,2.6837456,5.647975,-1.4659343,47.945198
34132,EC,1,S04-EC,24,552,9.517861,43.805748,-1.2803843,545.0625
34133,DMT,0,S12-DMT,24,552,4.7172055,16.250795,-1.461541,129.76294
34134,EC,1,S28-EC,24,552,20.234873,72.95384,-1.2349151,570.51025
34135,DMT,0,S34-DMT,24,552,9.4031,31.610905,-1.257565,275.98517
34136,DMT,0,S12-DMT,24,552,25.495504,166.89127,-1.2393477,2245.085
34137,DMT,0,S01-DMT,24,552,12.591649,65.70309,-1.2516055,859.9758
34138,DMT,0,S13-DMT,24,552,9.121179,31.881556,-1.2305585,265.86072
34139,DMT,0,S20-DMT,24,552,9.509466,37.7097,-1.2676018,361.96216
34140,DMT,0,S16-DMT,24,552,19.296457,77.966606,-1.2398573,689.82184
34141,DMT,0,S20-DMT,24,552,19.158192,204.13962,-1.4581089,2833.6292
34142,EO,2,S12-EO,24,552,1.8826736,2.8164144,-1.2795135,14.193681
34143,DMT,0,S15-DMT,24,552,22.636724,162.43373,-1.2704808,1780.997
34144,EO,2,S30-EO,24,552,12.268997,61.372852,-1.2493342,769.8817
34145,EC,1,S22-EC,24,552,6.353064,27.002861,-1.3460134,341.99945
34146,DMT,0,S29-DMT,24,552,503.54147,6677.5938,-1.2410606,92778.25
34147,EO,2,S20-EO,24,552,11.811661,89.04579,-1.2674465,1214.3344
34148,EO,2,S01-EO,24,552,405.05396,5233.6934,-1.243163,72720.15
34149,EO,2,S27-EO,24,552,11.604367,38.124855,-1.2399263,347.08017
34150,EO,2,S07-EO,24,552,8.179351,49.846943,-1.5910369,643.15106
34151,EC,1,S08-EC,24,552,27.33074,226.35083,-1.2400866,3111.669
34152,DMT,0,S22-DMT,24,552,15.21766,50.526154,-1.2341229,367.25314
34153,DMT,0,S04-DMT,24,552,5.6831684,34.431156,-1.5399953,457.7967
34154,DMT,0,S13-DMT,24,552,16.893463,65.26067,-1.2490693,586.61365
34155,DMT,0,S08-DMT,24,552,10.823485,78.59356,-1.3995275,896.0351
34156,EO,2,S35-EO,24,552,3.9920342,16.798378,-1.5695354,162.91545
34157,EO,2,S27-EO,24,552,6.949379,29.191982,-1.3480601,366.50165
34158,EC,1,S01-EC,24,552,22.608309,163.54211,-1.2856381,2210.4543
34159,EC,1,S31-EC,24,552,4.9871554,29.987068,-1.4162933,387.9351
34160,EO,2,S07-EO,24,552,25.588427,133.89604,-1.2495557,1303.3611
34161,EC,1,S26-EC,24,552,13.610779,131.09924,-1.2997305,1818.4539
34162,EO,2,S29-EO,24,552,4.398749,11.9273615,-1.2841798,103.77342
34163,EO,2,S25-EO,24,552,66.423065,685.6766,-1.3877969,9381.889
34164,EO,2,S25-EO,24,552,9.875104,40.427517,-1.324007,425.96634
34165,DMT,0,S16-DMT,24,552,36.418186,316.21472,-1.2573564,4296.2124
34166,DMT,0,S15-DMT,24,552,24.989038,152.1667,-1.2561673,1854.0156
34167,DMT,0,S04-DMT,24,552,17.25547,140.94914,-1.3396649,1664.9563
34168,EC,1,S34-EC,24,552,26.79824,121.33244,-1.2343172,1349.5193
34169,EO,2,S27-EO,24,552,6.7105465,21.798746,-1.3348547,216.95538
34170,DMT,0,S04-DMT,24,552,19.749525,69.39929,-1.3004016,514.8703
34171,EC,1,S07-EC,24,552,4.942364,19.614277,-1.664615,162.45747
34172,EC,1,S05-EC,24,552,9.3680315,54.385075,-1.2630767,718.2958
34173,EC,1,S18-EC,24,552,16.527594,104.9052,-1.2546129,1425.1055
34174,DMT,0,S16-DMT,24,552,11.0613785,35.64621,-1.2478081,286.506
34175,EC,1,S28-EC,24,552,3.313136,9.451477,-1.6128635,79.23959
34176,EC,1,S07-EC,24,552,12.524634,49.325665,-1.272972,428.3225
34177,EO,2,S08-EO-ICA-prune.set,24,552,24.048637,109.207146,-1.3050348,994.8383
34178,EC,1,S12-EC,24,552,14.152308,46.627876,-1.2750357,310.43658
34179,EC,1,S02-EC,24,552,19.045774,82.2284,-1.2572907,783.1407
34180,DMT,0,S21-DMT,24,552,23.008835,127.90987,-1.2286497,1503.8855
34181,DMT,0,S28-DMT,24,552,53.75533,398.46136,-1.2301431,5317.7354
34182,EO,2,S20-EO,24,552,9.576524,45.702965,-1.2879468,516.31165
34183,DMT,0,S12-DMT,24,552,4.885813,12.934834,-1.2703633,100.190575
34184,EC,1,S34-EC,24,552,14.736293,77.03902,-1.3417315,729.75555
34185,DMT,0,S16-DMT,24,552,12.195831,36.385506,-1.2323469,303.87277
34186,EC,1,S01-EC,24,552,37.68034,183.40172,-1.2858325,2119.5671
34187,EO,2,S20-EO,24,552,10.123635,33.16946,-1.2503779,282.36826
34188,EO,2,S27-EO,24,552,5.3637886,15.743424,-1.2979172,132.52055
34189,EC,1,S01-EC,24,552,20.320715,92.44532,-1.2285973,1006.50653
34190,EO,2,S33-EO,24,552,2.3797252,6.3151655,-1.4727118,72.80369
34191,DMT,0,S13-DMT,24,552,13.250995,53.772797,-1.2605777,558.44904
34192,EO,2,S26-EO,24,552,114.88552,1531.3049,-1.6703598,21277.014
34193,DMT,0,S28-DMT,24,552,12.79436,63.27155,-1.3017873,784.684
34194,EO,2,S33-EO,24,552,17.20062,101.23034,-1.2677603,1268.971
34195,EC,1,S02-EC,24,552,32.139465,226.14262,-1.2315152,3067.1594
34196,EC,1,S04-EC,24,552,5.2625985,14.222938,-1.2821517,119.17732
34197,EC,1,S01-EC,24,552,20.311903,130.19402,-1.266987,1758.3107
34198,EC,1,S27-EC,24,552,58.15732,589.11395,-1.2325178,8159.61
34199,DMT,0,S28-DMT,24,552,30.806435,157.47792,-1.2289373,1853.6216
34200,EC,1,S12-EC,24,552,10.569023,31.222034,-1.2265059,206.10129
34201,EC,1,S34-EC,24,552,25.681334,135.06636,-1.2692144,1665.8473
34202,DMT,0,S30-DMT,24,552,139.12321,1696.2953,-1.3318669,23523.783
34203,EC,1,S07-EC,24,552,21.237337,82.07689,-1.2290576,591.7567
34204,DMT,0,S07-DMT,24,552,12.597832,47.32921,-1.2614194,431.7276
34205,EO,2,S27-EO,24,552,35.106842,240.8786,-1.2203784,3178.3306
34206,EC,1,S31-EC,24,552,8.205953,27.21724,-1.3547637,266.44684
34207,EC,1,S01-EC,24,552,14.740985,58.999798,-1.2196642,672.3839
34208,DMT,0,S01-DMT,24,552,76.396645,695.14154,-1.2820103,8997.804
34209,EO,2,S13-EO,24,552,3.3821447,12.131151,-1.5197322,148.77902
34210,DMT,0,S08-DMT,24,552,128.97435,1601.2533,-1.2401301,22251.701
34211,EC,1,S26-EC,24,552,57.54118,573.97174,-1.2445269,7954.2974
34212,DMT,0,S15-DMT,24,552,7.8549705,29.784897,-1.2758616,311.50418
34213,EO,2,S35-EO,24,552,18.189104,180.23746,-1.3054898,2484.6284
34214,EO,2,S30-EO,24,552,8.824342,41.165047,-1.4165014,417.73495
34215,DMT,0,S27-DMT,24,552,23.295816,167.98724,-1.3082952,1952.325
34216,EO,2,S14-EO,24,552,10.945704,55.305958,-1.352941,652.1486
34217,EO,2,S29-EO,24,552,142.53642,1449.0596,-1.2512461,20014.057
34218,EO,2,S29-EO,24,552,16.133993,63.08306,-1.3005593,568.32263
34219,DMT,0,S30-DMT,24,552,2.1650078,4.8006153,-1.4939187,54.413174
34220,EC,1,S12-EC,24,552,36.995197,212.34178,-1.2393517,2731.0867
34221,EO,2,S14-EO,24,552,16.092525,84.15475,-1.2962407,790.77997
34222,DMT,0,S30-DMT,24,552,12.5233,41.315506,-1.2584556,345.41592
34223,EO,2,S14-EO,24,552,37.997585,188.5269,-1.2303075,2133.0317
34224,EO,2,S16-EO,24,552,59.82495,347.72174,-1.237887,3228.1829
34225,DMT,0,S30-DMT,24,552,18.035694,79.84631,-1.251463,761.5982
34226,EO,2,S16-EO,24,552,26.646837,156.95625,-1.2380117,2019.0653
34227,DMT,0,S21-DMT,24,552,11.791794,49.769756,-1.3308679,590.16626
34228,EO,2,S08-EO-ICA-prune.set,24,552,16.036888,82.04122,-1.248939,1014.16614
34229,EO,2,S07-EO,24,552,5.558439,19.765635,-1.3171582,222.53822
34230,EO,2,S30-EO,24,552,5.739847,27.602062,-1.6160564,343.8287
34231,EO,2,S13-EO,24,552,7.333402,38.42968,-1.4208755,441.16562
34232,EO,2,S01-EO,24,552,22.023,117.27678,-1.2327356,1510.8134
34233,DMT,0,S18-DMT,24,552,21.170202,92.30989,-1.2314075,1098.6793
34234,EC,1,S22-EC,24,552,27.65097,263.88843,-1.35402,3622.173
34235,DMT,0,S30-DMT,24,552,2.0451355,3.2324162,-1.3648437,20.858633
34236,DMT,0,S01-DMT,24,552,17.073818,59.114033,-1.230507,472.72778
34237,DMT,0,S27-DMT,24,552,3.9996789,21.410116,-1.4009031,290.92352
34238,EO,2,S35-EO,24,552,10.841648,38.425457,-1.2264572,335.5189
34239,EO,2,S35-EO,24,552,3.7704613,10.202806,-1.4817437,88.813034
34240,DMT,0,S16-DMT,24,552,97.33106,635.22705,-1.2451135,6285.528
34241,EO,2,S23-EO,24,552,23.547522,116.812256,-1.2371596,1214.6959
34242,EO,2,S34-EO,24,552,38.25,192.35847,-1.2305284,2130.7783
34243,EC,1,S14-EC,24,552,12.027707,32.71321,-1.235529,231.67973
34244,DMT,0,S16-DMT,24,552,14.455151,44.642933,-1.255769,295.8654
34245,EO,2,S20-EO,24,552,24.457968,190.09317,-1.2630001,2570.4504
34246,DMT,0,S02-DMT,24,552,12.052422,54.93756,-1.2817421,578.2234
34247,EO,2,S01-EO,24,552,16.546167,81.45597,-1.2988877,1006.024
34248,EO,2,S12-EO,24,552,8.84555,34.712452,-1.3818446,321.89902
34249,EO,2,S08-EO-ICA-prune.set,24,552,4.8877335,25.079115,-1.480741,336.07062
34250,EO,2,S35-EO,24,552,8.457019,36.969456,-1.2623491,412.82956
34251,EC,1,S27-EC,24,552,55.78793,498.04852,-1.256301,6784.4404
34252,DMT,0,S34-DMT,24,552,3.2560241,9.379318,-1.4472432,93.744835
34253,DMT,0,S07-DMT,24,552,2.179572,3.6308224,-1.5666949,22.329662
34254,EO,2,S14-EO,24,552,10.812386,43.807606,-1.2519983,501.09857
34255,EC,1,S21-EC,24,552,7.7751617,22.264114,-1.264188,143.7727
34256,DMT,0,S04-DMT,24,552,9.174244,27.352879,-1.2853318,232.7466
34257,EO,2,S16-EO,24,552,12.292336,46.443844,-1.249916,397.6868
34258,EO,2,S20-EO,24,552,13.184453,45.29769,-1.2539984,386.8281
34259,EC,1,S11-EC,24,552,6.1037254,31.94788,-1.5410937,407.9794
34260,DMT,0,S22-DMT,24,552,5.0568633,26.076714,-1.5079211,339.1545
34261,DMT,0,S01-DMT,24,552,10.544454,34.102974,-1.2287577,308.88416
